"mon_feature_id","date_time","sample_begin_depth","institution_abbr","preservative_abbr","Ca_Diss_Water","Ca_Diss_Water_dl","Cl_Diss_Water","Cl_Diss_Water_dl","DMS_Tot_Water","DMS_Tot_Water_dl","EC_Phys_Water","EC_Phys_Water_dl","F_Diss_Water","F_Diss_Water_dl","K_Diss_Water","K_Diss_Water_dl","KJEL_N_Tot_Water","KJEL_N_Tot_Water_dl","Mg_Diss_Water","Mg_Diss_Water_dl","Na_Diss_Water","Na_Diss_Water_dl","NH4_N_Diss_Water","NH4_N_Diss_Water_dl","NO3_NO2_N_Diss_Water","NO3_NO2_N_Diss_Water_dl","P_Tot_Water","P_Tot_Water_dl","pH_Diss_Water","pH_Diss_Water_dl","PO4_P_Diss_Water","PO4_P_Diss_Water_dl","Si_Diss_Water","Si_Diss_Water_dl","SO4_Diss_Water","SO4_Diss_Water_dl","TAL_Diss_Water","TAL_Diss_Water_dl","Station","Qat"
90212,2013-11-18 13:13:00,0,"DWS-RQIS","HGCL2",35.195,1,45.058,1,389.823,#n/a,53.5,1,0.303,0.05,7.533,2,1.789,0.1,14.315,1.5,46.763,4,0.836,0.05,2.58,0.05,0.456,0.012,8.07,2,0.345,0.01,2.508,0.125,55.055,3,141.107,5,"A2H081Q01","A21J"
90212,2013-12-02 10:55:00,0,"DWS-RQIS","HGCL2",36.82,1,45.538,1,425.464,#n/a,52.7,1,0.3,0.05,7.463,2,1.75,0.1,17.413,1.5,46.008,4,0.88,0.05,2.153,0.05,0.496,0.012,8.573,2,0.389,0.01,2.662,0.125,53.979,3,169.026,5,"A2H081Q01","A21J"
90212,2013-12-17 13:30:00,0,"DWS-RQIS","HGCL2",33.566,1,40.471,1,368.348,#n/a,52.785,1,0.296,0.05,12.766,2,2.142,0.1,13.534,1.5,46.748,4,1.03,0.05,1.915,0.05,0.461,0.012,7.757,2,0.338,0.01,2.631,0.125,45.696,3,134.862,5,"A2H081Q01","A21J"
90212,2014-01-13 13:55:00,0,"DWS-RQIS","HGCL2",30.625,1,48.89,1,#n/a,#n/a,50.161,1,0.352,0.05,#n/a,#n/a,3.049,0.1,12.946,1.5,#n/a,#n/a,1.544,0.05,1.199,0.05,0.335,0.012,8.222,2,0.312,0.01,3.129,0.125,47.159,3,133.56,5,"A2H081Q01","A21J"
90212,2014-01-27 11:30:00,0,"DWS-RQIS","HGCL2",32.758,2.5,50.454,1,#n/a,#n/a,48.705,1,0.337,0.05,#n/a,#n/a,3.143,0.2,13.776,1.5,#n/a,#n/a,1.758,0.1,0.915,0.1,0.469,0.02,8.222,2,0.364,0.02,3.312,1,46.974,3,134.533,10,"A2H081Q01","A21J"
90212,2014-02-10 13:45:00,0,"DWS-RQIS","HGCL2",26.901,1,32.902,1,#n/a,#n/a,38.269,1,0.337,0.05,#n/a,#n/a,1.165,0.1,11.301,1.5,#n/a,#n/a,0.025,0.05,2.372,0.05,0.235,0.012,7.998,2,0.158,0.01,3.625,0.125,42.069,3,92.646,5,"A2H081Q01","A21J"
90212,2014-02-24 11:40:00,0,"DWS-RQIS","HGCL2",28.935,1,35.97,1,#n/a,#n/a,35.017,1,0.317,0.05,#n/a,#n/a,#n/a,#n/a,11.374,1.5,#n/a,#n/a,1.444,0.05,0.842,0.05,0.322,0.012,8.086,2,0.223,0.01,4.223,0.125,42.421,3,119.142,5,"A2H081Q01","A21J"
90212,2014-03-14 09:18:00,0,"DWS-RQIS","HGCL2",31.713,1,38.679,1,#n/a,#n/a,43.5,1,0.332,0.05,#n/a,#n/a,1.114,0.1,11.607,1.5,#n/a,#n/a,0.399,0.05,2.717,0.05,0.261,0.012,8.085,2,0.177,0.01,5.723,0.125,50.557,3,86.831,5,"A2H081Q01","A21J"
90212,2014-03-24 11:40:00,0,"DWS-RQIS","HGCL2",42.645,1,49.221,1,#n/a,#n/a,52.2,1,0.298,0.05,#n/a,#n/a,1.084,0.1,16.442,1.5,#n/a,#n/a,0.605,0.05,2.837,0.05,0.243,0.012,7.909,2,0.163,0.01,6.503,0.125,54.76,3,109.278,5,"A2H081Q01","A21J"
90212,2014-04-07 12:30:00,0,"DWS-RQIS","HGCL2",41.574,2.5,57.886,1,#n/a,#n/a,58.2,1,#n/a,#n/a,#n/a,#n/a,2.016,0.2,16.324,1.5,#n/a,#n/a,0.939,0.1,2.289,0.1,0.239,0.02,8.348,2,0.135,0.02,7.178,1,65.045,3,138.034,10,"A2H081Q01","A21J"
90212,2014-04-22 10:55:00,0,"DWS-RQIS","HGCL2",44.662,2.5,58.856,1,#n/a,#n/a,63.6,1,#n/a,#n/a,#n/a,#n/a,1.573,0.2,18.606,1.5,#n/a,#n/a,0.226,0.1,4.385,0.1,0.199,0.02,8.163,2,0.128,0.02,7.143,1,95.127,3,203.994,10,"A2H081Q01","A21J"
90212,2014-05-05 13:55:00,0,"DWS-RQIS","HGCL2",43.829,2.5,53.731,1,#n/a,#n/a,59.1,1,#n/a,#n/a,#n/a,#n/a,1.365,0.2,18.724,1.5,#n/a,#n/a,0.462,0.1,3.203,0.1,0.196,0.02,8.162,2,0.164,0.02,4.609,1,66.227,3,138.197,10,"A2H081Q01","A21J"
90212,2014-05-19 10:50:00,0,"DWS-RQIS","HGCL2",45.881,2.5,56.2,1,#n/a,#n/a,60.3,1,#n/a,#n/a,#n/a,#n/a,1.523,0.2,18.579,1.5,#n/a,#n/a,0.05,0.1,3.252,0.1,0.309,0.02,8.24,2,0.108,0.02,4.46,1,63.411,3,140.799,10,"A2H081Q01","A21J"
90212,2014-06-02 12:45:00,0,"DWS-RQIS","HGCL2",41.427,2.5,55.141,1,#n/a,#n/a,58.9,1,#n/a,#n/a,#n/a,#n/a,1.294,0.2,19.9,1.5,#n/a,#n/a,0.454,0.1,3.429,0.1,0.214,0.02,8.513,2,0.13,0.02,2.507,1,69.939,3,137.237,10,"A2H081Q01","A21J"
90212,2014-06-16 10:05:00,0,"DWS-RQIS","HGCL2",44.025,2.5,61.991,1,#n/a,#n/a,58.7,1,#n/a,#n/a,#n/a,#n/a,0.917,0.2,25.814,1.5,#n/a,#n/a,0.291,0.1,3.285,0.1,0.164,0.02,8.484,2,0.096,0.02,0.5,1,77.104,3,140.868,10,"A2H081Q01","A21J"
90212,2014-06-30 13:00:00,0,"DWS-RQIS","HGCL2",47.021,2.5,64.878,1,#n/a,#n/a,66.8,1,#n/a,#n/a,#n/a,#n/a,2.77,0.2,19.297,1.5,#n/a,#n/a,1.214,0.1,3.924,0.1,0.491,0.02,8.514,2,0.385,0.02,3.102,1,77.67,3,146.986,10,"A2H081Q01","A21J"
90212,2014-07-14 11:30:00,0,"DWS-RQIS","HGCL2",37.2,2.5,52.672,1,#n/a,#n/a,61.3,1,#n/a,#n/a,#n/a,#n/a,2.427,0.2,15.907,1.5,#n/a,#n/a,0.524,0.1,3.359,0.1,0.256,0.02,8.186,2,0.152,0.02,1.205,1,61.67,3,133.45,10,"A2H081Q01","A21J"
90212,2014-07-28 13:40:00,0,"DWS-RQIS","HGCL2",42.118,2.5,54.936,1,#n/a,#n/a,62.5,1,0.498,0.05,#n/a,#n/a,1.616,0.2,20.509,1.5,#n/a,#n/a,0.05,0.1,3.141,0.1,#n/a,#n/a,8.229,2,0.094,0.02,1.454,1,62.841,3,144.191,10,"A2H081Q01","A21J"
90212,2014-08-11 11:10:00,0,"DWS-RQIS","HGCL2",42.044,2.5,55.557,2,#n/a,#n/a,62.1,1,0.283,0.05,#n/a,#n/a,1.379,0.1,23.802,1.5,#n/a,#n/a,0.703,0.1,3.126,0.1,0.241,0.02,8.508,2,0.15,0.02,1.84,1,59.351,1.2,137.713,10,"A2H081Q01","A21J"
90212,2014-08-25 13:15:00,0,"DWS-RQIS","HGCL2",51.3,2.5,54.9,2,#n/a,#n/a,63.1,1,0.389,0.05,#n/a,#n/a,1.672,0.1,23.4,1.5,#n/a,#n/a,0.999,0.1,3.161,0.1,0.269,0.1,8.365,2,0.22,0.02,2.13,1,56.6,1.2,144.6,10,"A2H081Q01","A21J"
90212,2014-09-08 10:50:00,0,"DWS-RQIS","HGCL2",50.002,2.5,55.504,2,#n/a,#n/a,62.8,1,0.412,0.05,#n/a,#n/a,2.433,0.1,20.476,1.5,#n/a,#n/a,1.004,0.1,3.376,0.1,0.314,0.02,8.183,2,0.298,0.02,2.358,1,60.993,1.2,147.445,10,"A2H081Q01","A21J"
90212,2014-09-22 13:50:00,0,"DWS-RQIS","HGCL2",45.51,2.5,54.734,2,#n/a,#n/a,63.9,1,0.345,0.05,#n/a,#n/a,1.929,0.1,26.571,1.5,#n/a,#n/a,0.953,0.1,3.308,0.1,0.38,0.02,7.988,2,0.296,0.02,2.645,1,58.96,1.2,146.571,10,"A2H081Q01","A21J"
90212,2014-10-06 11:20:00,0,"DWS-RQIS","HGCL2",48.581,2.5,55.199,2,#n/a,#n/a,64.1,1,0.407,0.05,#n/a,#n/a,2.164,0.1,20.667,1.5,#n/a,#n/a,1.138,0.1,2.991,0.1,0.297,0.02,8.187,2,0.268,0.02,2.917,1,66.374,1.2,152.571,10,"A2H081Q01","A21J"
90212,2014-10-20 13:30:00,0,"DWS-RQIS","HGCL2",47.401,2.5,55.241,2,#n/a,#n/a,65.1,1,0.453,0.05,#n/a,#n/a,2.534,0.1,20.214,1.5,#n/a,#n/a,1.662,0.1,2.651,0.1,0.496,0.02,8.429,2,0.435,0.02,2.955,1,62.491,1.2,163.257,10,"A2H081Q01","A21J"
90212,2014-11-03 10:45:00,0,"DWS-RQIS","HGCL2",46.874,2.5,51.149,1,#n/a,#n/a,64.3,1,0.305,0.1,#n/a,#n/a,2.585,0.1,9.334,1.5,#n/a,#n/a,1.692,0.1,0.578,0.1,0.478,0.02,8.485,2,0.399,0.02,2.49,1,56.386,3,152.061,10,"A2H081Q01","A21J"
90212,2014-11-17 13:35:00,0,"DWS-RQIS","HGCL2",47.568,2.5,55.678,2,#n/a,#n/a,65.1,1,0.338,0.05,#n/a,#n/a,2.48,0.1,19.96,1.5,#n/a,#n/a,0.482,0.1,0.482,0.1,0.558,0.02,8.423,2,0.504,0.02,2.58,1,58.22,1.2,162.019,10,"A2H081Q01","A21J"
90212,2014-12-01 11:45:00,0,"DWS-RQIS","HGCL2",44.173,2.5,52.083,2,#n/a,#n/a,63.1,1,0.686,0.05,#n/a,#n/a,1.72,0.1,19.788,1.5,#n/a,#n/a,1.347,0.1,2.985,0.1,0.445,0.02,8.369,2,0.387,0.02,4.13,1,54.983,1.2,146.481,10,"A2H081Q01","A21J"
90212,2014-12-15 14:30:00,0,"DWS-RQIS","HGCL2",43.07,2.5,54.612,1,#n/a,#n/a,61.9,1,0.734,0.05,#n/a,#n/a,2.651,0.1,19.544,1.5,#n/a,#n/a,1.122,0.1,3.088,0.1,0.577,0.02,8.486,2,0.398,0.02,4.382,1,79.935,3,153.881,10,"A2H081Q01","A21J"
90212,2015-01-12 14:40:00,0,"DWS-RQIS","HGCL2",42.753,2.5,52.288,1,#n/a,#n/a,60.5,1,0.438,0.05,#n/a,#n/a,2.895,0.1,19.398,1.5,#n/a,#n/a,1.294,0.1,1.787,0.1,0.556,0.02,8.535,2,0.45,0.02,4.734,1,76.127,3,155.616,10,"A2H081Q01","A21J"
90212,2015-01-26 11:40:00,0,"DWS-RQIS","HGCL2",46.568,2.5,49.55,2,#n/a,#n/a,57.4,1,0.334,0.05,#n/a,#n/a,2.757,0.1,19.1,1.5,#n/a,#n/a,1.681,0.1,1.128,0.1,0.53,0.02,8.479,2,0.435,0.02,4.899,1,68.149,1.2,138.153,10,"A2H081Q01","A21J"
90212,2015-02-09 14:10:00,0,"DWS-RQIS","HGCL2",41.468,2.5,45.347,1,#n/a,#n/a,56.6,1,0.182,0.05,#n/a,#n/a,3.199,0.1,18.574,1.5,#n/a,#n/a,1.746,0.1,0.98,0.1,0.572,0.02,8.322,2,0.536,0.02,5.303,1,63.26,1.2,152.219,10,"A2H081Q01","A21J"
90212,2015-02-24 10:01:00,0,"DWS-RQIS","HGCL2",36.98,2.5,45.442,1,387.979,#n/a,53.3,1,0.22,0.05,9.65,1,3.023,0.1,14.795,1.5,43.636,3,1.569,0.1,0.661,0.1,0.49,0.02,8.282,2,0.389,0.02,5.552,1,58.589,3,141.502,10,"A2H081Q01","A21J"
90212,2015-03-09 14:10:00,0,"DWS-RQIS","HGCL2",35.857,2.5,39.494,1,375.925,#n/a,52.9,1,0.264,0.05,9.687,1,2.606,0.1,14.684,1.5,44.467,3,1.2,0.1,1.168,0.1,0.435,0.02,8.462,2,0.33,0.02,5.654,1,60.27,3,134.077,10,"A2H081Q01","A21J"
90212,2015-03-23 12:40:00,0,"DWS-RQIS","HGCL2",38.6,2.5,40.999,1,#n/a,#n/a,53.2,1,0.354,0.05,#n/a,#n/a,2.644,0.1,16.994,1.5,#n/a,#n/a,1.191,0.1,1.165,0.1,#n/a,#n/a,8.518,2,0.32,0.02,6.056,1,59.114,3,129.578,10,"A2H081Q01","A21J"
90212,2015-04-06 08:55:00,0,"DWS-RQIS","HGCL2",37.298,2.5,43.062,2,380.083,#n/a,52.8,1,0.764,0.05,9.148,1,2.197,0.1,18.381,1.5,37.941,3,0.212,0.1,2.853,0.1,0.44,0.02,8.404,2,0.293,0.02,6.007,1,62.54,1.2,128.888,10,"A2H081Q01","A21J"
90212,2015-04-20 11:00:00,0,"DWS-RQIS","HGCL2",36.041,2.5,44.313,2,#n/a,#n/a,54,1,0.38,0.05,#n/a,#n/a,1.782,0.1,16.271,1.5,#n/a,#n/a,0.366,0.1,4.177,0.1,0.394,0.02,8.305,2,0.265,0.02,6.106,1,62.898,1.2,127.677,10,"A2H081Q01","A21J"
90212,2015-05-04 14:10:00,0,"DWS-RQIS","HGCL2",40.241,2.5,43.685,2,#n/a,#n/a,54.1,1,0.268,0.1,8.533,1,1.144,0.1,16.141,1.5,40.653,3,0.123,0.1,3.211,0.1,0.423,0.02,8.14,2,0.306,0.02,5.957,1,63.567,1.2,#n/a,#n/a,"A2H081Q01","A21J"
90212,2015-05-12 11:30:00,0,"DWS-RQIS","HGCL2",40.424,2.5,42.973,1,388.377,#n/a,54.3,1,0.241,0.05,8.389,1,0.411,0.1,16.335,1.5,44.813,3,0.178,0.1,2.808,0.1,0.444,0.02,8.228,2,0.337,0.02,6.895,1,61.245,3,131.444,10,"A2H081Q01","A21J"
90212,2015-06-01 14:10:00,0,"DWS-RQIS","HGCL2",40.891,2.5,43.208,2,399.83,#n/a,54.7,1,0.239,0.1,9.146,1,1.283,0.1,19.671,1.5,43.479,3,0.22,0.1,3.467,0.1,0.417,0.02,7.946,2,0.313,0.02,6.124,1,68.46,1.2,129.706,10,"A2H081Q01","A21J"
90212,2015-06-15 11:45:00,0,"DWS-RQIS","HGCL2",40.256,2.5,45.227,2,406.594,#n/a,56.3,1,0.267,0.1,8.421,1,1.121,0.1,16.513,1.5,44.377,3,0.302,0.1,3.777,0.1,0.368,0.02,8.067,2,0.061,0.02,6.244,1,68.84,1.2,135.654,10,"A2H081Q01","A21J"
90212,2015-06-29 14:55:00,0,"DWS-RQIS","HGCL2",39.326,2.5,43.809,2,403.689,#n/a,58.8,1,0.244,0.1,8.769,1,1.775,0.1,18.166,1.5,46.811,3,0.685,0.1,3.83,0.1,0.413,0.02,8.535,2,0.343,0.02,5.999,1,66.725,1.2,132.007,10,"A2H081Q01","A21J"
90212,2015-07-13 11:20:00,0,"DWS-RQIS","HGCL2",42.014,2.5,45.619,2,#n/a,#n/a,56.4,1,0.268,0.1,9.432,1,1.153,0.1,#n/a,#n/a,40.579,3,0.317,0.1,3.757,0.1,0.36,0.02,8.204,2,0.044,0.02,3.774,1,66.844,1.2,131.298,10,"A2H081Q01","A21J"
90212,2015-07-27 14:00:00,0,"DWS-RQIS","HGCL2",43.532,2.5,48.99,1,420.611,#n/a,58.2,1,0.025,0.05,10.578,1,1.762,0.1,17.656,1.5,41.798,3,0.635,0.1,4.162,0.1,0.462,0.02,8.344,2,0.131,0.02,1.806,1,68.71,3,139.165,10,"A2H081Q01","A21J"
90212,2015-08-13 08:00:00,0,"DWS-RQIS","HGCL2",39.76,2.5,#n/a,#n/a,#n/a,#n/a,58.8,1,0.351,0.05,9.716,1,3.651,0.1,21.814,1.5,#n/a,#n/a,1.214,0.1,3.527,0.1,0.783,0.02,8.225,2,0.238,0.02,1.154,1,#n/a,#n/a,138.757,10,"A2H081Q01","A21J"
90212,2015-08-24 13:35:00,0,"DWS-RQIS","HGCL2",47.543,2.5,45.569,2,437.346,#n/a,59.4,1,0.251,0.05,8.631,1,1.075,0.1,23.211,1.5,46.226,1.6,0.668,0.1,2.174,0.1,0.397,0.02,7.707,2,0.253,0.02,1.107,1,62.261,3,157.796,10,"A2H081Q01","A21J"
90212,2015-09-07 10:50:00,0,"DWS-RQIS","HGCL2",#n/a,#n/a,45.941,1,#n/a,#n/a,60,1,0.302,0.05,#n/a,#n/a,0.507,0.2,22.482,1.5,#n/a,#n/a,0.05,0.1,4.987,0.1,0.695,0.02,8.396,2,0.608,0.02,1.329,1,63.584,3,150.417,10,"A2H081Q01","A21J"
90212,2015-09-21 12:55:00,0,"DWS-RQIS","HGCL2",38.835,2.5,45.825,2,402.479,#n/a,57.8,1,0.291,0.05,8.759,0.8,0.656,0.2,17.177,1.5,43.6,1.6,0.05,0.1,4.915,0.1,0.548,0.02,8.063,2,0.326,0.02,1.668,1,56.776,3,138.112,10,"A2H081Q01","A21J"
90212,2015-10-05 11:20:00,0,"DWS-RQIS","HGCL2",45.301,2.5,47.65,2,431.607,#n/a,59.7,1,0.211,0.05,9.281,1,3.694,0.1,16.593,1.5,47.477,1.6,2.553,0.1,2.726,0.1,0.652,0.02,8.081,2,0.276,0.02,2.001,1,58.356,3,156.273,10,"A2H081Q01","A21J"
90212,2015-10-19 12:50:00,0,"DWS-RQIS","HGCL2",42.173,2.5,46.481,2,442.777,#n/a,60.1,1,0.322,0.05,9.325,0.8,1.497,0.1,21.617,1.5,46.941,1.6,0.168,0.1,2.127,0.1,0.719,0.02,8.641,2,0.654,0.02,2.156,1,61.445,3,166.36,10,"A2H081Q01","A21J"
90212,2015-11-02 11:15:00,0,"DWS-RQIS","HGCL2",41.329,2.5,44.042,1,432.092,#n/a,59,1,0.158,0.05,9.342,0.8,3.823,0.2,15.512,1.5,46.813,1.6,2.498,0.1,1.761,0.1,0.677,0.02,8.617,2,0.612,0.02,2.3,1,60.094,3,165.603,10,"A2H081Q01","A21J"
90212,2015-11-16 13:35:00,0,"DWS-RQIS","HGCL2",42.384,2.5,46.527,2,478.955,#n/a,59.9,1,0.345,0.05,9.522,1,3.968,0.1,19.513,1.5,50.704,1.6,0.05,0.1,4.737,0.1,0.891,0.02,7.717,2,0.635,0.02,2.746,1,79.422,3,170.232,10,"A2H081Q01","A21J"
90212,2015-11-30 11:20:00,0,"DWS-RQIS","HGCL2",42.937,2.5,54.635,2,453.006,#n/a,59.8,1,0.218,0.05,10.175,1,3.574,0.1,21.758,1.5,49.565,3,0.05,0.1,4.535,0.1,0.824,0.02,8.097,2,0.717,0.02,3.341,1,59.942,1.2,157.012,10,"A2H081Q01","A21J"
90212,2015-12-14 13:35:00,0,"DWS-RQIS","HGCL2",44.3,2.5,49.7,2,433.157,#n/a,60.3,1,0.551,0.05,9.9,1,#n/a,#n/a,16.8,1.5,52.9,3,1.633,0.1,2.21,0.1,0.753,0.02,8.7,2,0.652,0.02,3.569,1,52.6,1.2,157.9,10,"A2H081Q01","A21J"
90212,2016-01-12 15:30:00,0,"DWS-RQIS","HGCL2",42.5,2.5,46.9,2,450.995,#n/a,60.5,1,0.241,0.05,9.3,0.8,4.719,0.2,18.2,1.5,53.6,1.6,1.124,0.1,0.83,0.1,1.115,0.02,8.2,2,0.903,0.02,4.501,1,65.7,1.2,169.5,10,"A2H081Q01","A21J"
90212,2016-01-19 12:39:00,0,"DWS-RQIS","HGCL2",65.565,2.5,48.565,2,581.24,#n/a,59.5,1,0.294,0.05,10.92,1,3.223,0.1,32.513,1.5,50.791,1.6,0.102,0.1,0.108,0.1,1.033,0.02,8.363,2,0.881,0.02,4.368,1,67.453,1.2,247.551,10,"A2H081Q01","A21J"
90212,2016-02-08 13:00:00,0,"DWS-RQIS","HGCL2",57.387,2.5,45.772,2,515.236,#n/a,56.5,1,0.271,0.05,9.865,1,1.249,0.1,28.66,1.5,47.053,1.6,0.05,0.1,3.806,0.1,1.118,0.02,8.331,2,0.98,0.02,4.835,1,62.74,1.2,199.77,10,"A2H081Q01","A21J"
90212,2016-02-22 10:45:00,0,"DWS-RQIS","HGCL2",44.531,2.5,45.297,2,417.988,#n/a,56.4,1,0.295,0.05,9.626,1,1.155,0.1,15.23,1.5,46.709,1.6,0.05,0.1,3.616,0.1,1.153,0.02,8.319,2,1.055,0.02,5.161,1,61.061,1.2,144.295,10,"A2H081Q01","A21J"
90212,2016-03-07 13:50:00,0,"DWS-RQIS","HGCL2",40.665,2.5,46.666,2,424.266,#n/a,55.5,1,0.249,0.05,9.445,1,3.012,0.1,15.852,1.5,47.229,1.6,1.889,0.1,3.469,0.1,0.893,0.02,8.41,2,0.705,0.02,5.749,1,60.995,1.2,150.267,10,"A2H081Q01","A21J"
90212,2016-03-22 11:05:00,0,"DWS-RQIS","HGCL2",28.5,2.5,32.1,2,295.061,#n/a,41.9,1,0.187,0.05,6.1,0.8,2.111,0.1,11.2,1.5,32.5,1.6,1.294,0.1,1.916,0.1,0.343,0.02,8.1,2,0.248,0.02,4.794,1,54.2,1.2,97.9,10,"A2H081Q01","A21J"
90212,2016-04-04 14:30:00,0,"DWS-RQIS","HGCL2",33.5,2.5,40.1,2,372.613,#n/a,50.2,1,0.31,0.05,7.6,0.8,3.725,0.2,12.1,1.5,43.1,1.6,0.578,0.1,2.186,0.1,0.494,0.02,8,2,0.294,0.02,5.317,1,61.2,1.2,134,10,"A2H081Q01","A21J"
90212,2016-04-18 10:50:00,0,"DWS-RQIS","HGCL2",44.4,2.5,46.2,2,416.429,#n/a,57.3,1,0.11,0.05,8.4,0.8,6.201,0.1,16.3,1.5,45.8,1.6,2.237,0.1,3.078,0.1,0.751,0.02,8.3,2,0.513,0.02,5.816,1,52.3,1.2,151.6,10,"A2H081Q01","A21J"
90212,2016-05-03 13:00:00,0,"DWS-RQIS","HGCL2",41.5,2.5,41.9,2,403.223,#n/a,51.3,1,0.484,0.05,8.7,0.8,2.883,0.1,14.6,1.5,45.3,1.6,1.065,0.1,2.362,0.1,0.551,0.02,8.4,2,0.45,0.02,5.3,1,63.3,1.2,142.9,10,"A2H081Q01","A21J"
90212,2016-05-16 11:50:00,0,"DWS-RQIS","HGCL2",37.3,2.5,39.5,2,360.804,#n/a,49.6,1,0.223,0.1,7.1,0.8,3.76,0.1,13.3,1.5,39.9,1.6,1.862,0.1,3.208,0.1,0.628,0.02,8.2,2,0.088,0.02,5.116,1,65.3,1.2,115.9,10,"A2H081Q01","A21J"
90212,2016-05-30 14:45:00,0,"DWS-RQIS","HGCL2",41.6,2.5,50.6,2,408.139,#n/a,54.6,1,0.323,0.1,7.8,0.8,2.277,0.1,16.1,1.5,43.4,1.6,0.911,0.1,3.567,0.1,0.496,0.02,8.5,2,0.441,0.02,5.4,1,70.4,1.2,130.9,10,"A2H081Q01","A21J"
90212,2016-06-13 15:08:00,0,"DWS-RQIS","HGCL2",42.3,2.5,52.3,2,#n/a,#n/a,54.4,1,0.224,0.1,8.6,0.8,2.958,0.1,16.5,1.5,45.5,1.6,0.65,0.1,3.384,0.1,0.7,0.02,8.2,2,0.571,0.02,5.4,1,#n/a,#n/a,136.7,10,"A2H081Q01","A21J"
90212,2016-06-29 08:45:00,0,"DWS-RQIS","HGCL2",40.5,2.5,46.1,2,417.584,#n/a,56.6,1,0.509,0.05,8.5,1,3.143,0.1,15.8,1.5,47.2,1.6,1.548,0.1,3.917,0.1,0.769,0.02,8.4,2,0.723,0.02,5.5,1,64.9,1.2,141.5,10,"A2H081Q01","A21J"
90212,2016-07-11 11:15:00,0,"DWS-RQIS","HGCL2",43.8,2.5,41,2,406.265,#n/a,55.2,1,0.247,0.05,8.5,0.8,1.134,0.1,15.3,1.5,45.8,1.6,0.05,0.1,4.124,0.1,0.567,0.02,7.4,2,0.471,0.02,2.9,1,66.4,1.2,135.7,10,"A2H081Q01","A21J"
90212,2016-07-25 13:30:00,0,"DWS-RQIS","HGCL2",42.3,2.5,44.4,2,408.499,#n/a,55.3,1,0.566,0.05,8.6,0.8,0.05,0.1,17.8,1.5,50.1,3,0.05,0.1,4.23,0.1,0.509,0.02,7.7,2,0.417,0.02,1.8,1,68.6,1.2,128,10,"A2H081Q01","A21J"
90212,2016-08-08 10:00:00,0,"DWS-RQIS","HGCL2",41.3,2.5,42,2,403.379,#n/a,55.5,1,0.326,0.05,8.6,1,0.433,0.1,16.3,1.5,46.3,1.6,0.05,0.1,5.954,0.1,0.619,0.02,8.4,2,0.56,0.02,1.7,1,66.3,1.2,126.4,10,"A2H081Q01","A21J"
90212,2016-08-22 12:50:00,0,"DWS-RQIS","HGCL2",46.5,2.5,43,2,409.725,#n/a,55.6,1,0.305,0.05,8.5,1,0.36,0.1,16.2,1.5,44.1,1.6,0.05,0.1,5.311,0.1,0.555,0.02,8.1,2,0.521,0.02,2,1,67.2,1.2,130.2,10,"A2H081Q01","A21J"
90212,2016-09-05 13:00:00,0,"DWS-RQIS","HGCL2",46.5,2.5,44.1,2,419.183,#n/a,55.7,1,0.48,0.05,8.1,2.5,1.167,0.1,17.4,1.5,44.9,3,0.05,0.1,6.242,0.1,#n/a,#n/a,8.2,2,0.602,0.02,2,1,74.9,1.2,125.7,10,"A2H081Q01","A21J"
90212,2016-09-19 13:00:00,0,"DWS-RQIS","HGCL2",43.9,2.5,43.5,2,436.396,#n/a,58,1,0.23,0.1,8.8,1,3.968,0.1,16.6,1.5,52.1,3,1.204,0.1,2.831,0.1,0.584,0.02,8.4,2,0.583,0.02,2.4,1,70.8,1.2,151.4,10,"A2H081Q01","A21J"
90212,2016-10-03 11:53:00,0,"DWS-RQIS","HGCL2",44.7,2.5,46.1,2,448.162,#n/a,58.8,1,0.496,0.05,8.9,0.8,3.965,0.1,19.4,1.5,46.5,3,2.774,0.1,2.672,0.1,0.707,0.02,8.3,2,0.595,0.02,2.6,1,76.1,1.2,154.8,10,"A2H081Q01","A21J"
90212,2016-10-17 13:40:00,0,"DWS-RQIS","HGCL2",42.3,2.5,45.2,2,442.87,#n/a,59.1,1,0.277,0.1,10.2,1,4.703,0.1,17.2,1.5,48.5,3,2.796,0.1,2.346,0.1,0.798,0.02,8.5,2,0.713,0.02,3,1,70.5,1.2,157.9,10,"A2H081Q01","A21J"
90212,2016-10-31 11:20:00,0,"DWS-RQIS","HGCL2",42.1,2.5,46.7,2,441.682,#n/a,59.3,1,0.351,0.05,8.2,0.8,4.182,0.1,18.4,1.5,51.8,3,0.297,0.1,6.172,0.1,0.937,0.02,7.8,2,0.731,0.02,3.1,1,69.1,1.2,143.6,10,"A2H081Q01","A21J"
90212,2016-11-28 14:25:00,0,"DWS-RQIS","HGCL2",45.7,2.5,44.9,2,448.53,#n/a,57.7,1,0.431,0.05,15.8,0.8,4.772,0.1,16.9,1.5,45.4,3,3.514,0.1,1.276,0.1,1.018,0.02,8.5,2,0.936,0.02,3.7,1,65.3,1.2,164.9,10,"A2H081Q01","A21J"
90212,2016-12-12 12:30:00,0,"DWS-RQIS","HGCL2",43.2,2.5,44.7,2,414.631,#n/a,57.3,1,0.514,0.05,9.2,0.8,2.725,0.1,13.6,1.5,42.2,1.6,0.771,0.1,1.709,0.1,0.928,0.02,8.4,2,0.745,0.02,4.1,1,70.9,1.2,147.2,10,"A2H081Q01","A21J"
